Longitud de onda [nm],Intensidad relativa [%]
400.04,0.10608043269650179
401.48,0.10769432085841402
402.92,0.11631626392160282
404.36,0.14216755357817906
405.8,0.16855680595539269
407.24,0.18686207799005494
408.68,0.21540318124981822
410.12,0.24878594899531825
411.56,0.2821687167408183
413.0,0.31070982000058156
414.44,0.34787286632353365
415.88,0.4001134083573235
417.32,0.43833784058856023
418.76,0.48303236500043617
420.2,0.5309692052691267
421.64,0.5821192823286515
423.08,0.62627584401989
424.52,0.6634388903428422
425.96,0.7086713774753555
427.4,0.7775887638489052
428.84,0.8147518101718572
430.28,0.842754950710983
431.72,0.8572944837011834
433.16,0.8836837360783971
434.6,0.9127628020587978
436.04,0.9375236267411089
437.48,0.9482974206868474
438.92,0.969307045857687
440.36,0.9784524121085231
441.8,0.9816947279653377
443.24,0.9859984297304369
444.68,0.9865363924510745
446.12,0.9913780569368111
447.56,0.9967722236761754
449.0,1.0
450.44,0.9978481491174502
451.88,0.9816947279653377
453.32,0.9741487103434237
454.76,0.9596091773532234
456.2,0.9558434383087614
457.64,0.9585332519119485
459.08,0.9558434383087614
460.52,0.9590712146325858
461.96,0.9439937189217482
463.4,0.933757887696647
464.84,0.9138387275000726
466.28,0.8922911396085956
467.72,0.8675303149262845
469.16,0.8508389310535345
470.6,0.837375323504609
472.04,0.815827735613132
473.48,0.7711332112012561
474.92,0.7479717351478671
476.36,0.735060629852569
477.8,0.7151269301230044
479.24,0.6935938817645176
480.68,0.6736601820349529
482.12,0.6580447236034778
483.56,0.6418913024513653
485.0,0.62627584401989
486.44,0.6354357498037163
487.88,0.6440431533339148
489.32,0.6440431533339148
490.76,0.64296722789264
492.2,0.645657041495827
493.64,0.6688185175492163
495.08,0.6725842565936782
496.52,0.6698944429904911
497.96,0.6731222193143156
499.4,0.6952077699264299
500.84,0.717278781005554
502.28,0.7280525749512925
503.72,0.7361365552938439
505.15999999999997,0.7506760882840443
506.6,0.7652156212742447
508.04,0.7727470993631684
509.48,0.7813690424263572
510.92,0.8066678298293058
512.36,0.8276774550001453
513.8,0.8470586524760824
515.24,0.8535287446567216
516.68,0.8572944837011834
518.12,0.8529907819360841
519.56,0.8686062403675593
521.0,0.8691442030881967
522.44,0.873447904853296
523.88,0.8745238302945709
525.3199999999999,0.8745238302945709
526.76,0.8755997557358457
528.2,0.8777516066183954
529.64,0.8718340166913838
531.08,0.8755997557358457
532.52,0.8772136438977579
533.96,0.8799179970339351
535.4,0.8788275320596702
536.84,0.8696821658088341
538.28,0.8551426328186338
539.72,0.8519148564948094
541.16,0.8432929134316205
542.6,0.8556805955392711
544.04,0.8589083718630957
545.48,0.8599842973043705
546.92,0.8524528192154468
548.36,0.8406030998284334
549.8,0.8346709703684316
551.24,0.840065137107796
552.68,0.8459827270348076
554.12,0.8239117159556835
555.56,0.8212073628195062
557.0,0.8239117159556835
558.44,0.8249876413969582
559.88,0.8163656983337695
561.3199999999999,0.7969845008578323
562.76,0.7775887638489052
564.2,0.7636017331123324
565.64,0.7528279391665939
567.08,0.7652156212742447
568.52,0.768443397598069
569.96,0.760897379976155
571.4,0.7355985925732066
572.84,0.7118991537991799
574.28,0.6952077699264299
575.72,0.690351565907703
577.16,0.690351565907703
578.6,0.6909040681613305
580.04,0.6935938817645176
581.48,0.7038151734566285
582.92,0.7264386867893803
584.36,0.760897379976155
585.8,0.7985983890197447
587.24,0.8330570822065194
588.6800000000001,0.8115240338480327
590.12,0.8077582948035708
591.56,0.8120619965686701
593.0,0.8120619965686701
594.44,0.8077582948035708
595.88,0.8099101456861205
597.3199999999999,0.8239117159556835
598.76,0.8470586524760824
600.2,0.837375323504609
601.64,0.8454447643141701
603.0799999999999,0.8610602227456453
604.52,0.8696821658088341
605.96,0.8621361481869202
607.4,0.8497484660792695
608.84,0.8379132862252464
610.28,0.8346709703684316
611.72,0.8292913431620575
613.16,0.8222978277937711
614.6,0.8255256041175957
616.04,0.8179795864956817
617.48,0.8061298671086684
618.92,0.7883625577946436
620.36,0.7716711739218935
621.8,0.7668295094361568
623.24,0.765753583994882
624.6800000000001,0.7496001628427694
626.12,0.7302044258338422
627.56,0.7151269301230044
629.0,0.7167408182849166
630.44,0.7102852656372676
631.88,0.6935938817645176
633.3199999999999,0.6731222193143156
634.76,0.6494373200732793
636.2,0.6418913024513653
637.64,0.6445811160545523
639.0799999999999,0.6440431533339148
640.52,0.6424292651720026
641.96,0.6268138067405274
643.4,0.6138881619122394
644.84,0.6009625170839512
646.28,0.5880368722556631
647.72,0.5724214138241879
649.16,0.5584198435546249
650.6,0.5331210561516764
652.04,0.5088836546570124
653.48,0.4895024571810753
654.92,0.47388699874960016
656.36,0.45988542848003716
657.8,0.4281020093634592
659.24,0.4038791474017854
660.68,0.3974090552211462
662.12,0.3839454476722207
663.56,0.3737241559801099
665.0,0.35972258571054694
666.44,0.3559423071330949
667.88,0.3527145308092704
669.3199999999999,0.33817499781907
670.76,0.32849166884759656
672.2,0.31771787490185815
673.64,0.2999505655878333
675.0799999999999,0.2670912210299805
676.52,0.24502020995085635
677.96,0.22617697519555668
679.4,0.21540318124981822
680.84,0.17931606036814096
682.28,0.148623106225828
683.72,0.13085579691180318
685.16,0.11255052487714093
686.6,0.10285265637267729
688.04,0.08400942161737764
689.48,0.07592544127482626
690.92,0.07269766495100177
692.36,0.07054581406845212
693.8,0.06461368460845036
695.24,0.05007415161825002
696.68,0.0452324871325133
698.12,0.04469452441187589
